,Open Time,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
1017,2021-10-04,48200.01000000,49536.12000000,46891.00000000,49224.94000000,46796.49372000,2258464361.12635660,1437692,23032.49140000,1112232800.78865170
1018,2021-10-05,49224.93000000,51886.30000000,49022.40000000,51471.99000000,52125.66793000,2618101829.01772260,1641651,26687.41046000,1341045872.99872880
1019,2021-10-06,51471.99000000,55750.00000000,50382.41000000,55315.00000000,79877.54518100,4236927265.38152227,2443126,40664.02751700,2158326113.66324049
1020,2021-10-07,55315.00000000,55332.31000000,53357.00000000,53785.22000000,54917.37766000,2983143121.08864310,1703147,26485.89849000,1438826617.03898690
1021,2021-10-08,53785.22000000,56100.00000000,53617.61000000,53951.43000000,46160.25785000,2522087625.09407934,1548832,22643.19334000,1237799956.86817420
1022,2021-10-09,53955.67000000,55489.00000000,53661.67000000,54949.72000000,55177.08013000,3024862790.69559250,1609483,27686.74749000,1518044340.20896890
1023,2021-10-10,54949.72000000,56561.31000000,54080.00000000,54659.00000000,89237.83612800,4923958325.38987614,2427176,44656.91574800,2464422246.84227902
1024,2021-10-11,54659.01000000,57839.04000000,54415.06000000,57471.35000000,52933.16575100,2994673617.72364832,1690409,26858.82901300,1519825843.11704945
1025,2021-10-12,57471.35000000,57680.00000000,53879.00000000,55996.93000000,53471.28550000,3017210682.88594980,1554412,26157.44247000,1477084242.54916010
1026,2021-10-13,55996.91000000,57777.00000000,54167.19000000,57367.00000000,55808.44492000,3123307687.47730310,1610489,27985.13207000,1566812325.67564000
1027,2021-10-14,57370.83000000,58532.54000000,56818.05000000,57347.94000000,43053.33678100,2481915791.59123502,1372048,21940.26497900,1265138476.86559415
1028,2021-10-15,57347.94000000,62933.00000000,56850.00000000,61672.42000000,82512.90802200,4959389368.72673282,2649137,43913.67633100,2638969873.66980311
1029,2021-10-16,61672.42000000,62378.42000000,60150.00000000,60875.57000000,35467.88096000,2173374058.80891070,1360379,17286.46284000,1059536457.61601730
1030,2021-10-17,60875.57000000,61718.39000000,58963.00000000,61528.33000000,39099.24124000,2371696294.79730550,1331655,19289.94298000,1170524004.76929440
1031,2021-10-18,61528.32000000,62695.78000000,59844.45000000,62009.84000000,51798.44844000,3195091233.42055270,1629184,25859.08539000,1595447836.13904200
1032,2021-10-19,62005.60000000,64486.00000000,61322.22000000,64280.59000000,53628.10774400,3370863940.26943662,1755708,27436.54548400,1724665979.84350923
1033,2021-10-20,64280.59000000,67000.00000000,63481.40000000,66001.41000000,51428.93485600,3362878816.40459238,1823286,27623.99052600,1806653764.67083274
1034,2021-10-21,66001.40000000,66639.74000000,62000.00000000,62193.15000000,68538.64537000,4407757970.87975560,2181665,32008.51421000,2060110973.80589420
1035,2021-10-22,62193.15000000,63732.39000000,60000.00000000,60688.22000000,52119.35886000,3229377744.31142590,1555280,25440.69118000,1576807744.19589710
1036,2021-10-23,60688.23000000,61747.64000000,59562.15000000,61286.75000000,27626.93678000,1686121722.21878240,982103,13352.56908000,815306581.33573040
1037,2021-10-24,61286.75000000,61500.00000000,59510.63000000,60852.22000000,31226.57676000,1889694558.95049470,1052085,15682.16860000,949151331.86233880
1038,2021-10-25,60852.22000000,63710.63000000,60650.00000000,63078.78000000,36853.83806000,2309339650.10938040,1270453,18577.25472000,1164150305.93481840
1039,2021-10-26,63078.78000000,63293.48000000,59817.55000000,60328.81000000,40217.50083000,2492606133.31894550,1334460,18699.28475000,1160289812.69599610
1040,2021-10-27,60328.81000000,61496.00000000,58000.00000000,58413.44000000,62124.49016000,3688306192.97241780,1913083,29983.43122000,1780494793.56031750
1041,2021-10-28,58413.44000000,62499.00000000,57820.00000000,60575.89000000,61056.35301000,3677629851.05960650,1878275,30447.44205000,1835335717.81491350
1042,2021-10-29,60575.90000000,62980.00000000,60174.81000000,62253.71000000,43973.90414000,2706090987.30962570,1417344,22262.86881000,1370325591.00014470
1043,2021-10-30,62253.70000000,62359.25000000,60673.00000000,61859.19000000,31478.12566000,1937860260.43806250,1197748,15583.51105000,959369103.61333270
1044,2021-10-31,61859.19000000,62405.30000000,59945.36000000,61299.80000000,39267.63794000,2396556477.34349380,1563417,19362.08206000,1181449065.61918040
1045,2021-11-01,61299.81000000,62437.74000000,59405.00000000,60911.11000000,44687.66672000,2737282804.73813100,1472636,22139.95506000,1356676790.57726450
1046,2021-11-02,60911.12000000,64270.00000000,60624.68000000,63219.99000000,46368.28410000,2909221038.40065000,1858362,23852.14282000,1496448016.59887120
1047,2021-11-03,63220.57000000,63500.00000000,60382.76000000,62896.48000000,43336.09049000,2713389500.46635890,1601925,20662.34777000,1294306441.66844020
1048,2021-11-04,62896.49000000,63086.31000000,60677.01000000,61395.01000000,35930.93314000,2218138026.70454070,1346081,17843.38035000,1101751566.38434540
1049,2021-11-05,61395.01000000,62595.72000000,60721.00000000,60937.12000000,31604.48749000,1943346371.47038610,1243074,15769.15494000,969780612.68539310
1050,2021-11-06,60940.18000000,61560.49000000,60050.00000000,61470.61000000,25590.57408000,1556774943.55372840,965309,12511.52761000,761294376.47169950
1051,2021-11-07,61470.62000000,63286.35000000,61322.78000000,63273.59000000,25515.68830000,1585744720.19977190,1068629,13567.09782000,843384435.44095480
1052,2021-11-08,63273.58000000,67789.00000000,63273.58000000,67525.83000000,54442.09455400,3575716171.04429946,2349581,28879.18643600,1897321249.82784096
1053,2021-11-09,67525.82000000,68524.25000000,66222.40000000,66947.66000000,44661.37806800,3014326962.08726777,1847655,22243.23645200,1501548663.79264259
1054,2021-11-10,66947.67000000,69000.00000000,62822.90000000,64882.43000000,65171.50404600,4335575752.80522342,2347934,31344.74332100,2088305177.77747838
1055,2021-11-11,64882.42000000,65600.07000000,64100.00000000,64774.26000000,37237.98058000,2415537333.57771000,1327827,18589.51479000,1205890453.60440160
1056,2021-11-12,64774.25000000,65450.70000000,62278.00000000,64122.23000000,44490.10816000,2844286547.50404090,1479149,21028.45541000,1344883879.13873450
1057,2021-11-13,64122.22000000,65000.00000000,63360.22000000,64380.00000000,22504.97383000,1442441613.59839240,904149,11094.05209000,711146514.06458690
1058,2021-11-14,64380.01000000,65550.51000000,63576.27000000,65519.10000000,25705.07347000,1658473781.29376960,951393,12629.83414000,815039550.94713190
1059,2021-11-15,65519.11000000,66401.82000000,63400.00000000,63606.74000000,37829.37124000,2460915922.87612760,1305209,19160.47382000,1247275595.43559040
1060,2021-11-16,63606.73000000,63617.31000000,58574.07000000,60058.87000000,77455.15609000,4705744041.29964738,2353681,36375.32415000,2209839153.36972330
1061,2021-11-17,60058.87000000,60840.23000000,58373.00000000,60344.87000000,46289.38491000,2767802055.20042280,1471305,22545.24375000,1348537946.95269170
1062,2021-11-18,60344.86000000,60976.00000000,56474.26000000,56891.62000000,62146.99931000,3644824179.14485240,1960419,29742.20507000,1745202989.74238890
1063,2021-11-19,56891.62000000,58320.00000000,55600.00000000,58052.24000000,50715.88726000,2896189975.91077430,1560459,24072.28575000,1374771758.23673160
1064,2021-11-20,58057.10000000,59845.00000000,57353.00000000,59707.51000000,33811.59010000,1982718831.15707720,1200190,16682.28087000,978340154.07569320
1065,2021-11-21,59707.52000000,60029.76000000,58486.65000000,58622.02000000,31902.22785000,1886578154.51670850,1249219,14949.12309000,884084155.70683440
1066,2021-11-22,58617.70000000,59444.00000000,55610.00000000,56247.18000000,51724.32047000,2968622334.13765660,1624768,24834.98160000,1425668562.21166460
1067,2021-11-23,56243.83000000,58009.99000000,55317.00000000,57541.27000000,49917.85017000,2837210673.48851890,1570845,25217.65003000,1433171468.66686080
1068,2021-11-24,57541.26000000,57735.00000000,55837.00000000,57138.29000000,39612.04964000,2246374244.33056800,1432991,19625.09659000,1113184375.67946880
1069,2021-11-25,57138.29000000,59398.90000000,57000.00000000,58960.36000000,42153.51522000,2455658857.70059310,1604266,21112.80397000,1230022891.73009470
1070,2021-11-26,58960.37000000,59150.00000000,53500.00000000,53726.53000000,65927.87066000,3649353860.42956650,2138184,31287.46990000,1731974879.86689630
1071,2021-11-27,53723.72000000,55280.00000000,53610.00000000,54721.03000000,29716.99957000,1623173123.49173170,1110145,14462.93801000,790191540.91484890
1072,2021-11-28,54716.47000000,57445.05000000,53256.64000000,57274.88000000,36163.71370000,1982198373.53283490,1253408,18520.69985000,1016073216.59476420
1073,2021-11-29,57274.89000000,58865.97000000,56666.67000000,57776.25000000,40125.28009000,2313371348.11354310,1349625,19520.25038000,1125240984.55225160
1074,2021-11-30,57776.25000000,59176.99000000,55875.55000000,56950.56000000,49161.05194000,2823644073.02190490,1587472,23867.80287000,1371720422.25562800
1075,2021-12-01,56950.56000000,59053.55000000,56458.01000000,57184.07000000,44956.63656000,2584928714.07574240,1442301,21501.29463000,1236414404.90885270
1076,2021-12-02,57184.07000000,57375.47000000,55777.77000000,56480.34000000,37574.05976000,2127110102.10730950,1307890,18375.47518000,1040366894.55012720
1077,2021-12-03,56484.26000000,57600.00000000,51680.00000000,53601.05000000,58927.69027000,3246198505.94685110,1865063,27287.25751000,1505556556.15786320
1078,2021-12-04,53601.05000000,53859.10000000,42000.30000000,49152.47000000,114203.37374800,5495712061.97853156,3362771,52876.55238000,2544632557.49625190
1079,2021-12-05,49152.46000000,49699.05000000,47727.21000000,49396.33000000,45580.82012000,2231486105.84391170,1371839,22420.90324000,1097785758.59097620
1080,2021-12-06,49396.32000000,50891.11000000,47100.00000000,50441.92000000,58571.21575000,2851528919.17953640,1741956,28820.34753000,1403464676.88509370
1081,2021-12-07,50441.91000000,51936.33000000,50039.74000000,50588.95000000,38253.46877000,1950573500.20866580,1212350,18679.11099000,952551067.62598570
1082,2021-12-08,50588.95000000,51200.00000000,48600.00000000,50471.19000000,38425.92466000,1925458787.11475220,1118225,18126.84362000,908410692.24600910
1083,2021-12-09,50471.19000000,50797.76000000,47320.00000000,47545.59000000,37692.68665000,1841474998.89511000,1130599,18097.05960000,884082539.70479120
1084,2021-12-10,47535.90000000,50125.00000000,46852.00000000,47140.54000000,44233.57391000,2135023722.85315130,1215231,21143.96129000,1020995576.30256690
1085,2021-12-11,47140.54000000,49485.71000000,46751.00000000,49389.99000000,28889.19358000,1397524635.58140210,957390,14452.26806000,699251597.80523830
1086,2021-12-12,49389.99000000,50777.00000000,48638.00000000,50053.90000000,26017.93421000,1292315883.62455370,863605,13266.00955000,658923314.86798010
1087,2021-12-13,50053.90000000,50189.97000000,45672.75000000,46702.75000000,50869.52093000,2423888500.79030500,1399599,23487.02280000,1119972248.53840220
1088,2021-12-14,46702.76000000,48700.41000000,46290.00000000,48343.28000000,39955.98445000,1887427362.47409660,1194992,20010.80589000,945501336.15691430
1089,2021-12-15,48336.95000000,49500.00000000,46547.00000000,48864.98000000,51629.18100000,2487012309.09154930,1438176,25861.16891000,1246095378.45954120
1090,2021-12-16,48864.98000000,49436.43000000,47511.00000000,47632.38000000,31949.86739000,1551200654.05274500,1023983,15281.92439000,742115283.57739880
1091,2021-12-17,47632.38000000,47995.96000000,45456.00000000,46131.20000000,43104.48870000,2015966349.51613240,1261780,19846.77192000,928665863.58507440
1092,2021-12-18,46133.83000000,47392.37000000,45500.00000000,46834.48000000,25020.05271000,1165205135.70084270,862066,12635.54707000,588649454.27256670
1093,2021-12-19,46834.47000000,48300.01000000,46406.91000000,46681.23000000,29305.70665000,1384958598.36276990,874827,14646.77828000,692559814.22856370
1094,2021-12-20,46681.24000000,47537.57000000,45558.85000000,46914.16000000,35848.50609000,1663363117.83045340,1076488,17666.32749000,819817570.66374300
1095,2021-12-21,46914.17000000,49328.96000000,46630.00000000,48889.88000000,37713.92924000,1827234149.05988020,1119412,19356.27006000,937648412.22213540
1096,2021-12-22,48887.59000000,49576.13000000,48421.87000000,48588.16000000,27004.20220000,1322418595.33372950,949480,13402.54963000,656467230.75630970
1097,2021-12-23,48588.17000000,51375.00000000,47920.42000000,50838.81000000,35192.54046000,1738129830.78145220,1176050,17397.67034000,859605116.67975700
1098,2021-12-24,50838.82000000,51810.00000000,50384.43000000,50820.00000000,31684.84269000,1618089927.28100640,1075177,15108.36362000,771557283.62606790
1099,2021-12-25,50819.99000000,51156.23000000,50142.32000000,50399.66000000,19135.51613000,971491029.13082400,766979,9928.30266000,504102529.52889820
1100,2021-12-26,50399.67000000,51280.00000000,49412.00000000,50775.49000000,22569.88914000,1132200241.56241820,797133,11285.69707000,566374786.71606860
1101,2021-12-27,50775.48000000,52088.00000000,50449.00000000,50701.44000000,28792.21566000,1472065236.01171930,1009411,14436.09322000,738369203.33215690
1102,2021-12-28,50701.44000000,50704.05000000,47313.01000000,47543.74000000,45853.33924000,2242102220.93100330,1345774,21743.17013000,1063171693.15356250
1103,2021-12-29,47543.74000000,48139.08000000,46096.99000000,46464.66000000,39498.87000000,1873785571.27329660,1114074,19089.61910000,905969695.64253980
1104,2021-12-30,46464.66000000,47900.00000000,45900.00000000,47120.87000000,30352.29569000,1428755720.45320290,910157,14886.52375000,700792256.68831590
1105,2021-12-31,47120.88000000,48548.26000000,45678.00000000,46216.93000000,34937.99796000,1650715977.91851720,1059783,17315.54230000,818331688.00331310
1106,2022-01-01,46216.93000000,47954.63000000,46208.37000000,47722.65000000,19604.46325000,924155159.58348650,714899,9942.36679000,468738711.79010650
1107,2022-01-02,47722.66000000,47990.00000000,46654.00000000,47286.18000000,18340.46040000,866610995.56335820,709624,9166.46954000,433182392.28194660
1108,2022-01-03,47286.18000000,47570.00000000,45696.00000000,46446.10000000,27662.07710000,1292203508.32565490,885624,13524.76045000,631879430.11428000
1109,2022-01-04,46446.10000000,47557.54000000,45500.00000000,45832.01000000,35491.41360000,1649170424.12761340,1021815,17689.26808000,821725463.08080750
1110,2022-01-05,45832.01000000,47070.00000000,42500.00000000,43451.13000000,51784.11857000,2334288544.64544840,1478532,23552.99460000,1063287226.35714140
1111,2022-01-06,43451.14000000,43816.00000000,42430.58000000,43082.31000000,38880.37305000,1674466154.43833260,1150707,19268.82662000,829886561.82614530
1112,2022-01-07,43082.30000000,43145.83000000,40610.00000000,41566.48000000,54836.50818000,2293851015.46523690,1406635,26519.39261000,1109740200.23872120
1113,2022-01-08,41566.48000000,42300.00000000,40501.00000000,41679.74000000,32952.73111000,1367233494.82776660,1021908,16462.53747000,683155535.42153480
1114,2022-01-09,41679.74000000,42786.70000000,41200.02000000,41864.62000000,22724.39426000,952830064.51258490,752733,11399.78979000,478046850.27715200
1115,2022-01-10,41864.62000000,42248.50000000,39650.00000000,41822.49000000,50729.17019000,2088111339.50559650,1250983,24654.54811000,1015935553.40276520
1116,2022-01-11,41822.49000000,43100.00000000,41268.93000000,42729.29000000,37296.43729000,1574803608.96007870,1015526,18521.95391000,782176383.10109370
1117,2022-01-12,42729.29000000,44322.00000000,42450.00000000,43902.66000000,33943.29280000,1470906437.71207140,1023902,17584.31885000,762205618.81556500
1118,2022-01-13,43902.65000000,44500.00000000,42311.22000000,42560.11000000,34910.87762000,1515944525.49549480,1036234,17175.40587000,746075123.24411320
1119,2022-01-14,42558.35000000,43448.78000000,41725.95000000,43059.96000000,32640.88292000,1392000443.35016740,946938,15434.18945000,658472386.24324750
1120,2022-01-15,43059.96000000,43800.00000000,42555.00000000,43084.29000000,21936.05616000,946488263.54844810,752688,11133.18615000,480516487.18496790
1121,2022-01-16,43084.29000000,43475.00000000,42581.79000000,43071.66000000,20602.35271000,887203134.05314680,732171,10052.19291000,432899939.67386430
1122,2022-01-17,43071.66000000,43176.18000000,41540.42000000,42201.62000000,27562.08613000,1169381684.46684350,918029,13448.54192000,570690475.97282930
1123,2022-01-18,42201.63000000,42691.00000000,41250.00000000,42352.12000000,29324.08257000,1228459687.39944580,905061,14527.82371000,608578954.61712590
1124,2022-01-19,42352.12000000,42559.13000000,41138.56000000,41660.01000000,31685.72159000,1327478459.16022980,924528,15603.74304000,653807601.67250590
1125,2022-01-20,41660.00000000,43505.00000000,40553.31000000,40680.91000000,42330.33953000,1784801200.40448700,1098761,20201.47991000,852629490.27878640
1126,2022-01-21,40680.92000000,41100.00000000,35440.45000000,36445.31000000,88860.89199900,3405501703.22193692,2092561,41615.08581900,1595831787.70003189
1127,2022-01-22,36445.31000000,36835.22000000,34008.00000000,35071.42000000,90471.33896100,3207531048.03065140,2099978,42722.27823300,1514027491.32039380
1128,2022-01-23,35071.42000000,36499.00000000,34601.01000000,36244.55000000,44279.52354000,1572414639.04287740,1142407,22841.39451000,811501507.03630610
1129,2022-01-24,36244.55000000,37550.00000000,32917.17000000,36660.35000000,91904.75321100,3192041586.10318994,1999352,46469.27293800,1615890700.84249996
1130,2022-01-25,36660.35000000,37545.14000000,35701.00000000,36958.32000000,49232.40183000,1799224214.49973920,1248246,24988.42876000,913198135.60368310
1131,2022-01-26,36958.32000000,38919.98000000,36234.63000000,36809.34000000,69830.16036000,2627491976.69085740,1584468,35240.31542000,1326474948.46322410
1132,2022-01-27,36807.24000000,37234.47000000,35507.01000000,37160.10000000,53020.87934000,1925920128.34366030,1308408,26750.94594000,971815942.27075550
1133,2022-01-28,37160.11000000,38000.00000000,36155.01000000,37716.56000000,42154.26956000,1560203931.22012810,1061101,21496.47551000,795847847.51234220
1134,2022-01-29,37716.57000000,38720.74000000,37268.44000000,38166.84000000,26129.49682000,989652386.99664940,816601,13292.42156000,503624477.65945300
1135,2022-01-30,38166.83000000,38359.26000000,37351.63000000,37881.76000000,21430.66527000,812750216.60103190,698593,10798.38460000,409620744.01694440
1136,2022-01-31,37881.75000000,38744.00000000,36632.61000000,38466.90000000,36855.24580000,1386754529.02954460,936014,18422.26954000,693360023.33165190
1137,2022-02-01,38466.90000000,39265.20000000,38000.00000000,38694.59000000,34574.44663000,1334266166.70999890,917617,17730.99304000,684446571.17936590
1138,2022-02-02,38694.59000000,38855.92000000,36586.95000000,36896.36000000,35794.68130000,1353093948.97760130,907905,17251.43687000,652533107.69991750
1139,2022-02-03,36896.37000000,37387.00000000,36250.00000000,37311.61000000,32081.10999000,1179502838.65662640,848961,16468.10233000,605530493.58165880
1140,2022-02-04,37311.98000000,41772.33000000,37026.73000000,41574.25000000,64703.95874000,2526572562.05828510,1380724,33053.66668000,1291953441.55899960
1141,2022-02-05,41571.70000000,41913.69000000,40843.01000000,41382.59000000,32532.34372000,1349805515.93003650,1006352,16566.08602000,687352854.82541980
1142,2022-02-06,41382.60000000,42656.00000000,41116.56000000,42380.87000000,22405.16704000,934168802.88011520,788291,11546.39088000,481652514.37183210
1143,2022-02-07,42380.87000000,44500.50000000,41645.85000000,43839.99000000,51060.62006000,2204523609.90339610,1473274,25457.79986000,1099936959.03964570
1144,2022-02-08,43839.99000000,45492.00000000,42666.00000000,44042.99000000,64880.29387000,2847485971.49773380,1653350,33004.09337000,1448178622.46600310
1145,2022-02-09,44043.00000000,44799.00000000,43117.92000000,44372.72000000,34428.16729000,1512500139.14309950,1066395,17115.60108000,752210712.41184210
1146,2022-02-10,44372.71000000,45821.00000000,43174.01000000,43495.44000000,62357.29091000,2772188373.22278300,1541483,30323.12245000,1348871895.86772030
1147,2022-02-11,43495.44000000,43920.00000000,41938.51000000,42373.73000000,44975.16870000,1937866768.50595330,1169354,22063.76915000,950913914.02964280
1148,2022-02-12,42373.73000000,43079.49000000,41688.88000000,42217.87000000,26556.85681000,1123136004.72372450,830322,12814.60322000,542061655.42919370
1149,2022-02-13,42217.87000000,42760.00000000,41870.00000000,42053.66000000,17732.08113000,750533311.65295650,624898,8333.13302000,352741586.05972970
1150,2022-02-14,42053.65000000,42842.40000000,41550.56000000,42535.94000000,34010.13060000,1436927831.44458620,867622,16912.76672000,714598651.16597500
1151,2022-02-15,42535.94000000,44751.40000000,42427.03000000,44544.86000000,38095.19576000,1672855933.62565900,990694,19180.32434000,842363401.21284530
1152,2022-02-16,44544.85000000,44549.97000000,43307.00000000,43873.56000000,28471.87270000,1250973502.30184530,823745,14106.69537000,619773473.01658720
1153,2022-02-17,43873.56000000,44164.71000000,40073.21000000,40515.70000000,47245.99494000,1993400162.94806680,1067658,21468.60602000,906038209.78185840
1154,2022-02-18,40515.71000000,40959.88000000,39450.00000000,39974.44000000,43845.92241000,1765622365.95275610,1025882,20609.06764000,829953072.41395250
1155,2022-02-19,39974.45000000,40444.32000000,39639.03000000,40079.17000000,18042.05510000,721960636.06466920,586653,8374.97500000,335209843.63180300
1156,2022-02-20,40079.17000000,40125.44000000,38000.00000000,38386.89000000,33439.29011000,1293216601.45187960,811235,15338.25392000,592897166.44915830
1157,2022-02-21,38386.89000000,39494.35000000,36800.00000000,37008.16000000,62347.68496000,2382027320.86176070,1352290,30617.13558000,1170272316.27587730
1158,2022-02-22,37008.16000000,38429.00000000,36350.00000000,38230.33000000,53785.94589000,2010628230.75491760,1212527,27322.73575000,1021948126.92530640
1159,2022-02-23,38230.33000000,39249.93000000,37036.79000000,37250.01000000,43560.73200000,1665486687.23993710,1030872,21449.95580000,820639942.03183170
1160,2022-02-24,37250.02000000,39843.00000000,34322.28000000,38327.21000000,120476.29458000,4335107392.00948810,2622780,60103.13140000,2164376869.72610720
1161,2022-02-25,38328.68000000,39683.53000000,38014.37000000,39219.17000000,56574.57125000,2197889580.28266900,1408558,29904.01589000,1161436657.82962850
1162,2022-02-26,39219.16000000,40348.45000000,38573.18000000,39116.72000000,29361.25680000,1152621719.69438010,924257,14658.93596000,575852237.98081680
1163,2022-02-27,39116.73000000,39855.70000000,37000.00000000,37699.07000000,46229.44719000,1780512702.88640200,1265753,21789.25080000,840141690.32935450
1164,2022-02-28,37699.08000000,44225.84000000,37450.17000000,43160.00000000,73945.63858000,2975160226.16898520,1931087,38543.78078000,1553136662.00345820
1165,2022-03-01,43160.00000000,44949.00000000,42809.98000000,44421.20000000,61743.09873000,2701611023.69431990,1866871,30937.54085000,1353520463.00847440
1166,2022-03-02,44421.20000000,45400.00000000,43334.09000000,43892.98000000,57782.65081000,2550792948.28862420,1653131,28624.11310000,1264172354.04562620
1167,2022-03-03,43892.99000000,44101.12000000,41832.28000000,42454.00000000,50940.61021000,2192152097.92518790,1289320,24438.40113000,1051969942.21123210
1168,2022-03-04,42454.00000000,42527.30000000,38550.00000000,39148.66000000,61964.68498000,2527001270.71946910,1465066,29322.62323000,1196441375.29618270
1169,2022-03-05,39148.65000000,39613.24000000,38407.59000000,39397.96000000,30363.13341000,1187689935.08799350,879727,14846.61434000,580820200.94256520
1170,2022-03-06,39397.97000000,39693.87000000,38088.57000000,38420.81000000,39677.26158000,1542258009.62921880,986352,19055.16367000,740741244.89651720
1171,2022-03-07,38420.80000000,39547.57000000,37155.00000000,37988.00000000,63994.11559000,2449362161.70153860,1456041,31641.49735000,1211103666.76717830
1172,2022-03-08,37988.01000000,39362.08000000,37867.65000000,38730.63000000,55583.06638000,2149652714.80434550,1271128,27964.07361000,1081516303.59409020
1173,2022-03-09,38730.63000000,42594.06000000,38656.45000000,41941.71000000,67392.58799000,2797240840.96074690,1570230,34598.34753000,1435303843.98738530
1174,2022-03-10,41941.70000000,42039.63000000,38539.73000000,39422.00000000,71962.93154000,2854310740.80767330,1512655,33804.27456000,1340241708.00120280
1175,2022-03-11,39422.01000000,40236.26000000,38223.60000000,38729.57000000,59018.76420000,2305825015.60108560,1252571,29148.02045000,1139093538.35246420
1176,2022-03-12,38729.57000000,39486.71000000,38660.52000000,38807.36000000,24034.36432000,939663387.31498930,671733,11869.94851000,464113572.60856310
1177,2022-03-13,38807.35000000,39310.00000000,37578.51000000,37777.34000000,32791.82359000,1268441605.18668750,841844,15150.32067000,586406176.60099370
1178,2022-03-14,37777.35000000,39947.12000000,37555.00000000,39671.37000000,46945.45375000,1821922588.44720660,1114899,24146.76237000,937313460.62628630
1179,2022-03-15,39671.37000000,39887.61000000,38098.33000000,39280.33000000,46015.54926000,1796571984.45849700,1060517,22657.90532000,885084067.98573150
1180,2022-03-16,39280.33000000,41718.00000000,38828.48000000,41114.00000000,88120.76167000,3552563766.36553840,2051837,44119.65664000,1779529342.31891760
1181,2022-03-17,41114.01000000,41478.82000000,40500.00000000,40917.90000000,37189.38087000,1521083189.71086230,935784,18580.98075000,760015585.80298390
1182,2022-03-18,40917.89000000,42325.02000000,40135.04000000,41757.51000000,45408.00969000,1862337033.48472110,1065054,22374.92757000,918115615.04648450
1183,2022-03-19,41757.51000000,42400.00000000,41499.29000000,42201.13000000,29067.18108000,1216709156.44280540,801197,14463.06148000,605480703.88597740
1184,2022-03-20,42201.13000000,42296.26000000,40911.00000000,41262.11000000,30653.33468000,1273880705.25024960,799695,14636.72662000,608328201.79066880
1185,2022-03-21,41262.11000000,41544.22000000,40467.94000000,41002.25000000,39426.24877000,1618789548.06842130,947206,19079.42652000,783366152.12001520
1186,2022-03-22,41002.26000000,43361.00000000,40875.51000000,42364.13000000,59454.94294000,2525975507.80119990,1367343,30215.54785000,1283334795.32526190
1187,2022-03-23,42364.13000000,43025.96000000,41751.47000000,42882.76000000,40828.87039000,1725787170.58239640,916671,20211.34116000,854479820.53341520
1188,2022-03-24,42882.76000000,44220.89000000,42560.46000000,43991.46000000,56195.12374000,2436258223.62233810,1202541,27963.10189000,1212354441.13958370
1189,2022-03-25,43991.46000000,45094.14000000,43579.00000000,44313.16000000,54614.43648000,2421153187.66041230,1141588,27819.34765000,1233475690.36364220
1190,2022-03-26,44313.16000000,44792.99000000,44071.97000000,44511.27000000,23041.61741000,1022802857.60941000,693647,11422.59021000,507079959.20991110
1191,2022-03-27,44511.27000000,46999.00000000,44421.46000000,46827.76000000,41874.91071000,1907019662.34414990,1135096,21674.84642000,987241345.64629310
1192,2022-03-28,46827.76000000,48189.84000000,46663.56000000,47122.21000000,58949.26140000,2789898402.61657610,1498975,29097.75719000,1377280753.97272760
1193,2022-03-29,47122.21000000,48096.47000000,46950.85000000,47434.80000000,36772.28457000,1748600385.45023520,1095678,18192.37420000,865179145.17564560
1194,2022-03-30,47434.79000000,47700.22000000,46445.42000000,47067.99000000,40947.20850000,1932152559.88311230,1081607,20896.43399000,985946938.56827850
1195,2022-03-31,47067.99000000,47600.00000000,45200.00000000,45510.34000000,48645.12667000,2262485160.56858420,1290541,22879.47328000,1064278670.64261090
1196,2022-04-01,45510.35000000,46720.09000000,44200.00000000,46283.49000000,56271.06474000,2556532890.87031090,1372216,28041.37621000,1274359931.84053690
1197,2022-04-02,46283.49000000,47213.00000000,45620.00000000,45811.00000000,37073.53582000,1721690754.43939360,1056716,18562.93079000,862197811.56889240
1198,2022-04-03,45810.99000000,47444.11000000,45530.92000000,46407.35000000,33394.67794000,1550999693.05080480,966563,16740.18067000,777615974.81551770
1199,2022-04-04,46407.36000000,46890.71000000,45118.00000000,46580.51000000,44641.87514000,2053434523.86853890,1171998,21913.04154000,1008164276.04901840
1200,2022-04-05,46580.50000000,47200.00000000,45353.81000000,45497.55000000,42192.74852000,1951668192.92950980,1046080,20607.57735000,953494654.45992840
1201,2022-04-06,45497.54000000,45507.14000000,43121.00000000,43170.47000000,60849.32936000,2700644700.89039180,1471912,29467.28381000,1307725131.19462540
1202,2022-04-07,43170.47000000,43900.99000000,42727.35000000,43444.19000000,37396.54156000,1623879486.66003130,999816,18567.25999000,806358703.21566620
1203,2022-04-08,43444.20000000,43970.62000000,42107.14000000,42252.01000000,42375.04203000,1830699971.61131170,1108136,20530.56354000,887196762.49432090
1204,2022-04-09,42252.02000000,42800.00000000,42125.48000000,42753.97000000,17891.66047000,759274586.61377760,640230,8910.47179000,378158044.30397130
1205,2022-04-10,42753.96000000,43410.30000000,41868.00000000,42158.85000000,22771.09403000,971459737.50094040,678983,10952.24952000,467438845.42218350
1206,2022-04-11,42158.85000000,42414.71000000,39200.00000000,39530.45000000,63560.44721000,2602039073.01504450,1385924,30543.05561000,1251713135.50000790
